1543	1526	4
1570	1573	9
1569	1557	13
1557	1555	18
1539	1516	22
1523	1510	27
1519	1487	31
1523	1498	36
1533	1648	40
1534	1609	45
1529	1561	50
1525	1513	54
1534	1489	59
1540	1484	63
1539	1489	68
1508	1495	72
1471	1489	77
1460	1480	81
1493	1476	87
1526	1476	91
1552	1472	96
1566	1473	100
1555	1478	105
1529	1471	109
1514	1463	114
1500	1461	118
1494	1462	123
1497	1556	128
1507	1535	133
1501	1533	137
1493	1485	142
1513	1458	147
1544	1444	151
1573	1452	156
1586	1489	160
1553	1473	165
1518	1467	169
1524	1459	175
1548	1448	179
1577	1445	184
1583	1592	188
1564	1480	193
1534	1459	197
1498	1440	202
1501	1432	206
1509	1466	211
1514	1503	216
1521	1567	221
1502	1528	225
1473	1480	230
1469	1449	235
1487	1530	239
1489	1571	244
1488	1618	248
1490	1567	253
1478	1572	258
1472	1504	263
1481	1507	267
1488	1583	272
1487	1612	276
1484	1584	281
1469	1533	285
1460	1511	290
1474	1539	294
1483	1512	300
1478	1537	304
1472	1559	309
1479	1586	314
1475	1566	318
1476	1602	323
1476	1600	327
1466	1597	332
1461	1676	336
1474	1586	342
1480	1532	346
1481	1501	351
1482	1480	355
1493	1511	360
1504	1563	364
1495	1563	369
1464	1507	373
1468	1477	378
1489	1460	382
1506	1468	388
1519	1474	393
1509	1479	397
1489	1472	402
1504	1464	406
1526	1492	411
1531	1505	415
1542	1618	420
1553	1514	424
1551	1513	430
1547	1472	434
1547	1447	439
1550	1468	443
1565	1479	448
1547	1635	452
1520	1496	457
1525	1457	461
1542	1432	466
1550	1421	472
1552	1422	476
1553	1426	481
1551	1458	485
1535	1504	490
1530	1439	494
1531	1427	499
1535	1416	503
1537	1456	508
1532	1522	513
1523	1460	518
1519	1425	522
1519	1401	527
1520	1393	531
1521	1426	536
1518	1413	540
1507	1412	545
1503	1412	550
1497	1421	555
1495	1400	560
1491	1426	564
1486	1522	569
1470	1514	573
1467	1530	578
1470	1455	582
1483	1416	587
1488	1401	591
1493	1396	596
1505	1400	601
1508	1442	606
1508	1419	610
1517	1422	615
1519	1418	619
1514	1456	624
1507	1489	629
1501	1424	633
1488	1421	638
1479	1396	643
1481	1389	648
1487	1392	652
1489	1399	657
1470	1442	661
1472	1444	666
1487	1452	670
1498	1454	675
1502	1455	679
1492	1438	685
1475	1508	689
1455	1470	694
1447	1438	698
1452	1414	703
1451	1400	708
1456	1413	712
1470	1414	717
1475	1460	721
1474	1464	727
1484	1465	731
1499	1437	736
1523	1434	740
1536	1440	745
1539	1434	749
1539	1462	754
1527	1463	758
1514	1473	763
1515	1511	768
1525	1510	773
1541	1477	777
1543	1463	782
1533	1524	787
1528	1476	791
1536	1457	796
1519	1453	800
1498	1493	805
1479	1553	809
1479	1535	815
1470	1488	819
1472	1462	824
1471	1479	828
1458	1501	833
1460	1493	837
1452	1489	842
1453	1522	846
1456	1507	851
1462	1595	856
1498	1552	861
1520	1560	866
1513	1541	870
1503	1527	875
1517	1505	879
1517	1507	884
1491	1524	888
1464	1513	893
1451	1495	898
1442	1487	903
1441	1507	907
1436	1520	912
1436	1503	916
1442	1512	921
1440	1530	925
1426	1512	930
1424	1511	934
1441	1531	940
1475	1586	945
1524	1565	949
1554	1639	954
1514	1612	958
1460	1569	963
1456	1567	967
1471	1510	972
1474	1482	976
1475	1483	982
1477	1479	986
1475	1494	991
1470	1549	995
1470	1495	1000
1471	1506	1004
1461	1545	1009
1468	1617	1014
1506	1539	1018
1541	1504	1024
1545	1498	1028
1511	1498	1033
1494	1601	1038
1524	1537	1042
1556	1513	1047
1539	1493	1051
1512	1484	1056
1483	1487	1060
1469	1545	1065
1443	1568	1071
1472	1543	1075
1496	1521	1080
1504	1499	1084
1500	1502	1089
1514	1513	1093
1523	1576	1098
1526	1583	1103
1523	1544	1107
1515	1567	1113
1504	1531	1117
1509	1587	1122
1511	1580	1127
1505	1536	1131
1493	1551	1136
1493	1508	1140
1490	1526	1145
1472	1522	1149
1468	1503	1155
1477	1481	1160
1489	1475	1164
1482	1570	1169
1456	1595	1173
1457	1555	1178
1470	1513	1182
1475	1489	1187
1502	1480	1192
1538	1558	1197
1557	1554	1202
1568	1527	1206
1540	1501	1211
1520	1510	1216
1519	1473	1220
1531	1614	1225
1528	1565	1229
1501	1524	1234
1477	1506	1239
1486	1472	1244
1510	1464	1249
1512	1473	1253
1512	1486	1258
1521	1488	1262
1523	1486	1267
1511	1527	1271
1506	1560	1276
1496	1597	1282
1488	1565	1286
1481	1504	1291
1478	1481	1295
1492	1468	1300
1515	1469	1305
1568	1488	1309
1588	1494	1314
1571	1502	1318
1552	1551	1324
1543	1524	1328
1542	1540	1333
1545	1589	1338
1547	1567	1342
1544	1524	1347
1543	1504	1351
1536	1491	1356
1532	1470	1360
1525	1462	1366
1524	1460	1371
